Customer_ID,snapshot_date,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20,loan_id,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance
CUS_0x665c,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,174.0,230.0,176.0,105.0,289.0,163.0,249.0,110.0,-71.0,-7.0,-29.0,54.0,197.0,169.0,171.0,33.0,98.0,-139.0,138.0,207.0,CUS_0x665c_2024_04_01,2024-04-01,10.0,4.0,10000.0,1000.0,0.0,1000.0,7000.0
CUS_0x6683,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,55.0,17.0,-111.0,60.0,239.0,157.0,144.0,37.0,193.0,172.0,202.0,85.0,110.0,-35.0,241.0,-5.0,26.0,14.0,172.0,215.0,,,,,,,,,
CUS_0x66d6,2024-08-01,Michael Ermann,40,552-62-4814,_______,36446.26,2923.188333333333,4.0,5.0,8.0,0,,16.0,9,11.67,0.0,Good,334.38,33.415587563155235,17 Years and 3 Months,No,0.0,105.87569478761091,High_spent_Small_value_payments,446.4431385457225,,,,,,,,,,,,,,,,,,,,,CUS_0x66d6_2024_08_01,2024-08-01,10.0,0.0,10000.0,0.0,0.0,0.0,10000.0
CUS_0x67e2,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,203.0,59.0,212.0,29.0,116.0,264.0,71.0,238.0,19.0,49.0,182.0,274.0,136.0,94.0,137.0,230.0,190.0,114.0,88.0,186.0,,,,,,,,,
CUS_0x67e4,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,174.0,98.0,143.0,120.0,4.0,152.0,253.0,183.0,60.0,277.0,190.0,-131.0,103.0,296.0,179.0,134.0,45.0,198.0,24.0,59.0,,,,,,,,,
CUS_0x67ff,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,29.0,-30.0,-8.0,264.0,103.0,198.0,47.0,27.0,26.0,42.0,96.0,128.0,102.0,121.0,-9.0,77.0,216.0,258.0,172.0,138.0,CUS_0x67ff_2024_06_01,2024-06-01,10.0,2.0,10000.0,1000.0,0.0,1000.0,9000.0
CUS_0x6819,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,136.0,218.0,218.0,137.0,142.0,66.0,188.0,72.0,149.0,292.0,278.0,84.0,134.0,83.0,144.0,81.0,13.0,74.0,146.0,144.0,CUS_0x6819_2023_10_01,2023-10-01,10.0,10.0,10000.0,1000.0,1000.0,0.0,0.0
CUS_0x681c,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,109.0,121.0,144.0,42.0,289.0,151.0,222.0,23.0,78.0,211.0,259.0,255.0,172.0,192.0,94.0,90.0,-154.0,133.0,214.0,161.0,CUS_0x681c_2023_10_01,2023-10-01,10.0,10.0,10000.0,1000.0,0.0,6000.0,6000.0
CUS_0x684a,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,183.0,169.0,74.0,2.0,39.0,81.0,31.0,255.0,106.0,150.0,183.0,-2.0,61.0,247.0,113.0,240.0,104.0,92.0,-38.0,-46.0,,,,,,,,,
CUS_0x6883,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,119.0,165.0,89.0,17.0,68.0,184.0,130.0,-3.0,195.0,73.0,50.0,30.0,287.0,53.0,175.0,16.0,153.0,-14.0,9.0,-116.0,CUS_0x6883_2024_03_01,2024-03-01,10.0,5.0,10000.0,1000.0,1000.0,0.0,5000.0
CUS_0x68cb,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,-57.0,72.0,-93.0,180.0,193.0,157.0,-6.0,161.0,193.0,330.0,128.0,36.0,110.0,165.0,65.0,143.0,161.0,-304.0,170.0,,,,,,,,,
CUS_0x68d9,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,229.0,0.0,-93.0,91.0,47.0,100.0,208.0,155.0,156.0,327.0,-18.0,207.0,34.0,35.0,163.0,75.0,256.0,155.0,9.0,62.0,CUS_0x68d9_2023_10_01,2023-10-01,10.0,10.0,10000.0,1000.0,1000.0,0.0,0.0
CUS_0x68ea,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,72.0,24.0,3.0,66.0,-242.0,78.0,212.0,46.0,67.0,-31.0,-54.0,-5.0,167.0,138.0,193.0,111.0,-194.0,209.0,38.0,-9.0,CUS_0x68ea_2024_04_01,2024-04-01,10.0,4.0,10000.0,1000.0,1000.0,0.0,6000.0
CUS_0x68ee,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,143.0,68.0,382.0,45.0,188.0,253.0,23.0,1.0,168.0,128.0,204.0,18.0,152.0,56.0,282.0,180.0,-13.0,84.0,20.0,153.0,,,,,,,,,
CUS_0x68ef,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,237.0,181.0,-20.0,-96.0,46.0,37.0,93.0,93.0,-16.0,179.0,132.0,27.0,218.0,54.0,-151.0,-16.0,42.0,154.0,7.0,-49.0,CUS_0x68ef_2024_01_01,2024-01-01,10.0,7.0,10000.0,1000.0,1000.0,0.0,3000.0
CUS_0x691a,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,-27.0,-25.0,42.0,126.0,156.0,85.0,173.0,174.0,112.0,-61.0,113.0,26.0,35.0,101.0,54.0,129.0,186.0,131.0,-23.0,243.0,CUS_0x691a_2024_04_01,2024-04-01,10.0,4.0,10000.0,1000.0,1000.0,0.0,6000.0
CUS_0x693a,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,189.0,118.0,246.0,269.0,122.0,197.0,33.0,34.0,-3.0,72.0,202.0,-6.0,-50.0,-72.0,119.0,171.0,-15.0,109.0,124.0,136.0,,,,,,,,,
CUS_0x6985,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,113.0,11.0,160.0,187.0,67.0,2.0,271.0,-113.0,88.0,13.0,-99.0,246.0,20.0,83.0,69.0,14.0,145.0,79.0,257.0,108.0,,,,,,,,,
CUS_0x699f,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,125.0,164.0,174.0,103.0,193.0,222.0,134.0,-125.0,59.0,203.0,216.0,118.0,12.0,160.0,32.0,-33.0,104.0,75.0,331.0,-22.0,,,,,,,,,
CUS_0x6a95,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,109.0,243.0,187.0,-33.0,102.0,167.0,272.0,194.0,115.0,53.0,-19.0,-58.0,150.0,-8.0,80.0,39.0,174.0,238.0,156.0,90.0,,,,,,,,,
CUS_0x6ab3,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,71.0,122.0,163.0,87.0,40.0,151.0,51.0,88.0,275.0,161.0,71.0,57.0,204.0,31.0,324.0,85.0,11.0,153.0,225.0,61.0,,,,,,,,,
CUS_0x6abc,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,90.0,137.0,-62.0,142.0,158.0,156.0,-40.0,204.0,165.0,108.0,278.0,53.0,125.0,-89.0,77.0,274.0,176.0,-54.0,-27.0,59.0,CUS_0x6abc_2024_04_01,2024-04-01,10.0,4.0,10000.0,1000.0,1000.0,0.0,6000.0
CUS_0x6acc,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,239.0,136.0,229.0,77.0,119.0,14.0,102.0,36.0,173.0,140.0,107.0,-29.0,165.0,141.0,-14.0,-119.0,-78.0,-101.0,125.0,127.0,CUS_0x6acc_2023_12_01,2023-12-01,10.0,8.0,10000.0,1000.0,1000.0,0.0,2000.0
CUS_0x6aeb,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,198.0,-72.0,-66.0,93.0,60.0,197.0,218.0,208.0,159.0,244.0,114.0,217.0,245.0,76.0,138.0,68.0,260.0,215.0,172.0,18.0,CUS_0x6aeb_2024_03_01,2024-03-01,10.0,5.0,10000.0,1000.0,1000.0,0.0,5000.0
CUS_0x6b04,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,22.0,64.0,160.0,192.0,166.0,-50.0,-91.0,142.0,129.0,9.0,353.0,-17.0,-81.0,-40.0,307.0,138.0,132.0,-55.0,-50.0,-49.0,,,,,,,,,
CUS_0x6b4d,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,-121.0,269.0,90.0,184.0,-1.0,35.0,190.0,-72.0,122.0,299.0,93.0,122.0,84.0,326.0,-28.0,200.0,178.0,111.0,104.0,198.0,CUS_0x6b4d_2024_02_01,2024-02-01,10.0,6.0,10000.0,1000.0,0.0,5000.0,9000.0
CUS_0x6b52,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,116.0,213.0,35.0,85.0,-40.0,132.0,58.0,102.0,14.0,98.0,29.0,-57.0,209.0,129.0,109.0,193.0,126.0,88.0,93.0,111.0,,,,,,,,,
CUS_0x6b88,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,201.0,81.0,172.0,167.0,135.0,170.0,305.0,104.0,64.0,251.0,50.0,105.0,151.0,137.0,158.0,161.0,51.0,120.0,16.0,2.0,CUS_0x6b88_2024_03_01,2024-03-01,10.0,5.0,10000.0,1000.0,1000.0,0.0,5000.0
CUS_0x6cad,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,89.0,302.0,207.0,103.0,59.0,124.0,199.0,186.0,208.0,138.0,-38.0,316.0,50.0,289.0,99.0,245.0,141.0,36.0,29.0,153.0,,,,,,,,,
CUS_0x6cf5,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,-65.0,-41.0,61.0,138.0,148.0,212.0,120.0,194.0,128.0,137.0,24.0,-78.0,213.0,184.0,218.0,80.0,185.0,298.0,179.0,296.0,,,,,,,,,
CUS_0x6d0e,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,163.0,132.0,-7.0,186.0,88.0,43.0,163.0,245.0,185.0,132.0,136.0,129.0,141.0,-49.0,268.0,-183.0,145.0,231.0,2.0,64.0,,,,,,,,,
CUS_0x6d1a,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,318.0,210.0,245.0,41.0,102.0,146.0,5.0,19.0,213.0,15.0,291.0,133.0,190.0,1.0,37.0,88.0,20.0,176.0,49.0,172.0,CUS_0x6d1a_2023_12_01,2023-12-01,10.0,8.0,10000.0,1000.0,0.0,5000.0,7000.0
CUS_0x6db3,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,95.0,90.0,148.0,-94.0,71.0,118.0,72.0,149.0,37.0,-8.0,-33.0,62.0,-33.0,193.0,-12.0,74.0,56.0,32.0,104.0,50.0,CUS_0x6db3_2024_02_01,2024-02-01,10.0,6.0,10000.0,1000.0,1000.0,0.0,4000.0
CUS_0x6df1,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,-62.0,3.0,25.0,165.0,42.0,136.0,161.0,36.0,59.0,134.0,56.0,169.0,10.0,143.0,68.0,15.0,157.0,29.0,203.0,147.0,,,,,,,,,
CUS_0x6e19,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,191.0,72.0,-31.0,119.0,-41.0,45.0,158.0,88.0,426.0,4.0,275.0,-10.0,36.0,185.0,14.0,102.0,193.0,107.0,139.0,182.0,CUS_0x6e19_2023_12_01,2023-12-01,10.0,8.0,10000.0,1000.0,0.0,6000.0,8000.0
CUS_0x6e2b,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,-49.0,55.0,165.0,55.0,276.0,-7.0,146.0,84.0,115.0,28.0,124.0,58.0,149.0,91.0,165.0,95.0,194.0,156.0,98.0,65.0,CUS_0x6e2b_2023_10_01,2023-10-01,10.0,10.0,10000.0,1000.0,1000.0,0.0,0.0
CUS_0x6eb3,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,43.0,85.0,226.0,200.0,197.0,-48.0,10.0,228.0,170.0,13.0,72.0,173.0,113.0,175.0,165.0,59.0,97.0,239.0,130.0,113.0,,,,,,,,,
CUS_0x6eb9,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,108.0,202.0,242.0,250.0,-10.0,77.0,159.0,100.0,67.0,-72.0,155.0,170.0,129.0,73.0,34.0,-20.0,205.0,247.0,78.0,CUS_0x6eb9_2024_05_01,2024-05-01,10.0,3.0,10000.0,1000.0,0.0,1000.0,8000.0
CUS_0x6ee1,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,100.0,248.0,68.0,176.0,-13.0,63.0,252.0,-27.0,184.0,-10.0,6.0,161.0,14.0,-19.0,155.0,69.0,371.0,136.0,4.0,143.0,CUS_0x6ee1_2024_03_01,2024-03-01,10.0,5.0,10000.0,1000.0,0.0,3000.0,8000.0
CUS_0x6eee,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,119.0,139.0,-2.0,21.0,97.0,-45.0,109.0,18.0,133.0,87.0,-16.0,93.0,65.0,40.0,-65.0,195.0,89.0,157.0,167.0,138.0,CUS_0x6eee_2023_11_01,2023-11-01,10.0,9.0,10000.0,1000.0,1000.0,0.0,1000.0
CUS_0x6f72,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,-52.0,86.0,175.0,170.0,256.0,-53.0,140.0,135.0,46.0,147.0,157.0,170.0,168.0,-82.0,243.0,142.0,116.0,158.0,189.0,115.0,CUS_0x6f72_2024_04_01,2024-04-01,10.0,4.0,10000.0,1000.0,0.0,3000.0,9000.0
CUS_0x6fbc,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,135.0,-57.0,78.0,218.0,120.0,-80.0,46.0,-100.0,93.0,42.0,-23.0,259.0,-125.0,185.0,156.0,-59.0,3.0,54.0,-25.0,129.0,,,,,,,,,
CUS_0x700f,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,163.0,-22.0,88.0,64.0,94.0,268.0,153.0,61.0,146.0,214.0,1.0,316.0,30.0,225.0,35.0,241.0,88.0,204.0,79.0,235.0,CUS_0x700f_2024_04_01,2024-04-01,10.0,4.0,10000.0,1000.0,1000.0,0.0,6000.0
CUS_0x7040,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,40.0,182.0,114.0,200.0,-18.0,136.0,209.0,145.0,154.0,67.0,34.0,187.0,48.0,-39.0,3.0,233.0,243.0,314.0,93.0,32.0,CUS_0x7040_2024_02_01,2024-02-01,10.0,6.0,10000.0,1000.0,1000.0,0.0,4000.0
CUS_0x7072,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,14.0,60.0,55.0,150.0,54.0,-32.0,155.0,86.0,135.0,45.0,87.0,23.0,248.0,62.0,-22.0,146.0,62.0,246.0,83.0,100.0,CUS_0x7072_2024_02_01,2024-02-01,10.0,6.0,10000.0,1000.0,1000.0,0.0,4000.0
CUS_0x70a3,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,92.0,58.0,141.0,49.0,112.0,223.0,379.0,78.0,45.0,148.0,63.0,52.0,237.0,167.0,136.0,151.0,149.0,128.0,94.0,61.0,CUS_0x70a3_2024_02_01,2024-02-01,10.0,6.0,10000.0,1000.0,0.0,4000.0,8000.0
CUS_0x70dc,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,122.0,143.0,167.0,42.0,128.0,130.0,226.0,54.0,144.0,85.0,130.0,146.0,118.0,173.0,-159.0,72.0,-29.0,9.0,78.0,52.0,,,,,,,,,
CUS_0x70f7,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,177.0,86.0,39.0,77.0,70.0,117.0,143.0,218.0,28.0,168.0,55.0,149.0,47.0,-5.0,116.0,193.0,154.0,180.0,113.0,170.0,,,,,,,,,
CUS_0x71d2,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,140.0,121.0,94.0,176.0,197.0,-61.0,96.0,205.0,285.0,134.0,30.0,52.0,-49.0,349.0,57.0,92.0,68.0,127.0,209.0,237.0,,,,,,,,,
CUS_0x71fa,2024-08-01,Lauren Tarat,26,640-88-5940,Developer,66755.64,5556.97,6.0,9.0,21.0,2,"Auto Loan, and Mortgage Loan",39.0,17,7.7,10.0,Bad,1349.83,28.790768544039764,11 Years and 4 Months,Yes,73.23991176383934,420.61055413273164,Low_spent_Medium_value_payments,341.84653410342906,,,,,,,,,,,,,,,,,,,,,CUS_0x71fa_2024_08_01,2024-08-01,10.0,0.0,10000.0,0.0,0.0,0.0,10000.0
CUS_0x7231,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,82.0,9.0,141.0,-122.0,139.0,190.0,193.0,112.0,104.0,14.0,188.0,158.0,276.0,-13.0,156.0,324.0,-8.0,-14.0,141.0,13.0,CUS_0x7231_2024_02_01,2024-02-01,10.0,6.0,10000.0,1000.0,0.0,3000.0,7000.0
CUS_0x7283,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,135.0,99.0,170.0,-84.0,43.0,8.0,116.0,55.0,15.0,173.0,128.0,-61.0,253.0,-12.0,177.0,192.0,272.0,132.0,228.0,50.0,,,,,,,,,
CUS_0x72c0,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x72c0_2024_07_01,2024-07-01,10.0,1.0,10000.0,1000.0,1000.0,0.0,9000.0
CUS_0x73ae,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,66.0,292.0,13.0,170.0,-155.0,230.0,58.0,77.0,-25.0,22.0,53.0,250.0,72.0,-6.0,205.0,88.0,262.0,130.0,112.0,,,,,,,,,
CUS_0x73db,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,292.0,-27.0,150.0,11.0,205.0,98.0,284.0,351.0,193.0,183.0,-54.0,79.0,51.0,-42.0,101.0,238.0,43.0,150.0,135.0,-53.0,,,,,,,,,
CUS_0x73e6,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,32.0,54.0,210.0,85.0,318.0,181.0,193.0,119.0,4.0,108.0,20.0,134.0,305.0,116.0,169.0,264.0,208.0,115.0,162.0,192.0,,,,,,,,,
CUS_0x73ec,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,24.0,255.0,193.0,39.0,154.0,207.0,117.0,65.0,126.0,-47.0,237.0,47.0,183.0,84.0,94.0,216.0,56.0,187.0,-81.0,82.0,CUS_0x73ec_2024_06_01,2024-06-01,10.0,2.0,10000.0,1000.0,1000.0,0.0,8000.0
CUS_0x74f2,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,-96.0,118.0,143.0,43.0,83.0,-15.0,-36.0,112.0,193.0,36.0,121.0,130.0,45.0,-17.0,248.0,70.0,110.0,71.0,83.0,54.0,,,,,,,,,
CUS_0x75e3,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,162.0,87.0,-6.0,62.0,50.0,33.0,87.0,145.0,-15.0,-65.0,132.0,179.0,84.0,89.0,111.0,248.0,86.0,-46.0,141.0,173.0,CUS_0x75e3_2024_04_01,2024-04-01,10.0,4.0,10000.0,1000.0,0.0,2000.0,8000.0
CUS_0x75fd,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,174.0,175.0,15.0,151.0,53.0,209.0,55.0,284.0,340.0,177.0,145.0,141.0,96.0,191.0,97.0,215.0,161.0,-111.0,55.0,76.0,,,,,,,,,
CUS_0x7651,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,203.0,88.0,191.0,131.0,336.0,-131.0,-141.0,-8.0,195.0,128.0,-44.0,34.0,74.0,157.0,130.0,87.0,-16.0,27.0,195.0,183.0,,,,,,,,,
CUS_0x7756,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,1.0,60.0,83.0,37.0,25.0,258.0,233.0,34.0,-49.0,88.0,82.0,102.0,-25.0,32.0,-34.0,188.0,-103.0,49.0,121.0,-51.0,,,,,,,,,
CUS_0x77b5,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,128.0,31.0,231.0,64.0,-23.0,113.0,113.0,72.0,198.0,68.0,131.0,57.0,156.0,142.0,91.0,48.0,107.0,-14.0,56.0,-21.0,CUS_0x77b5_2024_02_01,2024-02-01,10.0,6.0,10000.0,1000.0,1000.0,0.0,4000.0
CUS_0x77ec,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,221.0,160.0,46.0,113.0,196.0,255.0,62.0,133.0,129.0,174.0,136.0,193.0,91.0,211.0,148.0,-6.0,103.0,-37.0,181.0,41.0,CUS_0x77ec_2023_10_01,2023-10-01,10.0,10.0,10000.0,1000.0,0.0,7000.0,7000.0
CUS_0x77fc,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,259.0,192.0,117.0,-37.0,138.0,5.0,278.0,135.0,69.0,230.0,38.0,73.0,130.0,76.0,91.0,174.0,-25.0,110.0,84.0,141.0,CUS_0x77fc_2024_05_01,2024-05-01,10.0,3.0,10000.0,1000.0,1000.0,0.0,7000.0
CUS_0x7833,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,341.0,221.0,110.0,166.0,-120.0,249.0,318.0,199.0,-32.0,72.0,-20.0,150.0,214.0,111.0,204.0,197.0,59.0,-7.0,38.0,-70.0,CUS_0x7833_2024_02_01,2024-02-01,10.0,6.0,10000.0,1000.0,1000.0,0.0,4000.0
CUS_0x7837,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,43.0,177.0,133.0,174.0,108.0,146.0,258.0,1.0,89.0,211.0,248.0,161.0,32.0,91.0,245.0,178.0,189.0,-60.0,-62.0,-49.0,,,,,,,,,
CUS_0x787f,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,17.0,-160.0,161.0,-17.0,-50.0,171.0,120.0,174.0,160.0,160.0,143.0,58.0,130.0,180.0,194.0,68.0,215.0,119.0,-149.0,231.0,,,,,,,,,
CUS_0x7884,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,69.0,108.0,-12.0,-46.0,39.0,69.0,-72.0,54.0,67.0,29.0,178.0,135.0,154.0,102.0,-130.0,174.0,-48.0,262.0,92.0,92.0,,,,,,,,,
CUS_0x78eb,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,117.0,125.0,14.0,162.0,-106.0,-98.0,47.0,138.0,107.0,21.0,189.0,138.0,324.0,220.0,71.0,26.0,24.0,90.0,233.0,101.0,CUS_0x78eb_2023_11_01,2023-11-01,10.0,9.0,10000.0,1000.0,1000.0,0.0,1000.0
CUS_0x799e,2024-08-01,Regank,53,890-44-4311,Lawyer,22385.16_,2077.4300000000007,8.0,7.0,17.0,1_,Student Loan,28.0,10,0.74,2536.0,Standard,234.62,36.39996901923219,16 Years and 3 Months,No,16.41417281430141,250.91291971974084,Low_spent_Small_value_payments,230.4159074659578,,,,,,,,,,,,,,,,,,,,,CUS_0x799e_2024_08_01,2024-08-01,10.0,0.0,10000.0,0.0,0.0,0.0,10000.0
CUS_0x7b23,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,211.0,122.0,228.0,-60.0,87.0,68.0,265.0,136.0,-10.0,163.0,155.0,31.0,-29.0,11.0,177.0,295.0,46.0,133.0,161.0,112.0,CUS_0x7b23_2024_06_01,2024-06-01,10.0,2.0,10000.0,1000.0,1000.0,0.0,8000.0
CUS_0x7b65,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,274.0,45.0,159.0,-16.0,72.0,177.0,138.0,72.0,12.0,161.0,172.0,10.0,39.0,88.0,58.0,46.0,77.0,102.0,-53.0,223.0,CUS_0x7b65_2024_02_01,2024-02-01,10.0,6.0,10000.0,1000.0,1000.0,0.0,4000.0
CUS_0x7cc7,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,286.0,74.0,55.0,-37.0,144.0,5.0,110.0,259.0,266.0,118.0,198.0,-40.0,74.0,161.0,172.0,217.0,67.0,170.0,190.0,75.0,,,,,,,,,
CUS_0x7d0b,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,103.0,131.0,-169.0,102.0,162.0,28.0,134.0,7.0,214.0,19.0,175.0,151.0,230.0,130.0,139.0,30.0,87.0,134.0,164.0,78.0,CUS_0x7d0b_2023_10_01,2023-10-01,10.0,10.0,10000.0,1000.0,0.0,7000.0,7000.0
CUS_0x7d41,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,152.0,60.0,-133.0,38.0,50.0,198.0,136.0,95.0,69.0,150.0,89.0,135.0,-20.0,-32.0,39.0,162.0,159.0,40.0,76.0,40.0,CUS_0x7d41_2024_06_01,2024-06-01,10.0,2.0,10000.0,1000.0,1000.0,0.0,8000.0
CUS_0x7d5e,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,153.0,145.0,71.0,60.0,175.0,-41.0,252.0,86.0,170.0,138.0,149.0,263.0,217.0,253.0,83.0,79.0,42.0,342.0,137.0,79.0,CUS_0x7d5e_2024_05_01,2024-05-01,10.0,3.0,10000.0,1000.0,1000.0,0.0,7000.0
CUS_0x7d96,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x7d96_2024_07_01,2024-07-01,10.0,1.0,10000.0,1000.0,1000.0,0.0,9000.0
CUS_0x7db2,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,44.0,242.0,-103.0,4.0,65.0,92.0,113.0,-121.0,79.0,239.0,183.0,44.0,92.0,173.0,199.0,174.0,36.0,-9.0,148.0,142.0,CUS_0x7db2_2024_06_01,2024-06-01,10.0,2.0,10000.0,1000.0,1000.0,0.0,8000.0
CUS_0x7dcd,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUS_0x7dcd_2024_07_01,2024-07-01,10.0,1.0,10000.0,1000.0,1000.0,0.0,9000.0
CUS_0x7df0,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,118.0,249.0,73.0,179.0,197.0,294.0,151.0,99.0,287.0,136.0,183.0,194.0,85.0,28.0,137.0,227.0,57.0,198.0,-37.0,130.0,,,,,,,,,
CUS_0x7e0f,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,64.0,31.0,124.0,163.0,151.0,265.0,137.0,157.0,154.0,72.0,72.0,71.0,-28.0,208.0,89.0,-30.0,111.0,125.0,148.0,86.0,,,,,,,,,
CUS_0x7e12,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,209.0,54.0,-25.0,33.0,174.0,94.0,145.0,107.0,172.0,161.0,82.0,124.0,116.0,3.0,279.0,119.0,60.0,236.0,3.0,191.0,CUS_0x7e12_2023_11_01,2023-11-01,10.0,9.0,10000.0,1000.0,1000.0,0.0,1000.0
CUS_0x7e2f,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,148.0,-35.0,140.0,135.0,-88.0,8.0,88.0,-12.0,251.0,45.0,182.0,230.0,141.0,209.0,145.0,149.0,61.0,96.0,150.0,281.0,,,,,,,,,
CUS_0x7e61,2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,127.0,-11.0,232.0,291.0,176.0,71.0,158.0,77.0,150.0,180.0,99.0,-35.0,71.0,-8.0,113.0,-115.0,-22.0,297.0,-11.0,158.0,CUS_0x7e61_2024_03_01,2024-03-01,10.0,5.0,10000.0,1000.0,1000.0,0.0,5000.0
